method,sample,measure,value
Deconvolution,14,top5pct_mass,0.21079619228839874
Deconvolution,15,top5pct_mass,0.19030006229877472
Deconvolution,16,top5pct_mass,0.21705015003681183
Deconvolution,17,top5pct_mass,0.19255246222019196
Deconvolution,18,top5pct_mass,0.195279061794281
Deconvolution,19,top5pct_mass,0.18874529004096985
Deconvolution,20,top5pct_mass,0.22196191549301147
Deconvolution,21,top5pct_mass,0.2297787368297577
Deconvolution,22,top5pct_mass,0.1958068609237671
Deconvolution,23,top5pct_mass,0.199759379029274
Deconvolution,24,top5pct_mass,0.20653694868087769
Deconvolution,25,top5pct_mass,0.2155197113752365
Deconvolution,26,top5pct_mass,0.1989274024963379
Deconvolution,27,top5pct_mass,0.19866979122161865
Deconvolution,28,top5pct_mass,0.19459626078605652
Deconvolution,29,top5pct_mass,0.1811230629682541
Deconvolution,30,top5pct_mass,0.2125687599182129
Deconvolution,31,top5pct_mass,0.2095382809638977
Deconvolution,32,top5pct_mass,0.22587653994560242
Deconvolution,33,top5pct_mass,0.21422114968299866
Deconvolution,34,top5pct_mass,0.2119188904762268
Deconvolution,35,top5pct_mass,0.20063669979572296
Deconvolution,36,top5pct_mass,0.1944606751203537
Deconvolution,37,top5pct_mass,0.20869000256061554
Deconvolution,38,top5pct_mass,0.20307104289531708
Deconvolution,39,top5pct_mass,0.2187751829624176
Deconvolution,40,top5pct_mass,0.22048351168632507
Deconvolution,41,top5pct_mass,0.23122243583202362
Deconvolution,42,top5pct_mass,0.21388208866119385
Deconvolution,43,top5pct_mass,0.20769192278385162
Deconvolution,44,top5pct_mass,0.20505763590335846
Deconvolution,45,top5pct_mass,0.18525011837482452
Deconvolution,46,top5pct_mass,0.20188584923744202
Deconvolution,47,top5pct_mass,0.19257505238056183
Deconvolution,48,top5pct_mass,0.21871820092201233
Deconvolution,49,top5pct_mass,0.21609240770339966
Deconvolution,50,top5pct_mass,0.22153882682323456
Deconvolution,51,top5pct_mass,0.21076898276805878
Deconvolution,52,top5pct_mass,0.22394579648971558
Deconvolution,53,top5pct_mass,0.22084368765354156
Deconvolution,54,top5pct_mass,0.22466902434825897
Deconvolution,55,top5pct_mass,0.2028006613254547
Deconvolution,56,top5pct_mass,0.199644073843956
Deconvolution,57,top5pct_mass,0.17894750833511353
Deconvolution,58,top5pct_mass,0.18016187846660614
Deconvolution,59,top5pct_mass,0.20680490136146545
Deconvolution,60,top5pct_mass,0.21698161959648132
Deconvolution,61,top5pct_mass,0.2123252898454666
Deconvolution,62,top5pct_mass,0.20600736141204834
Deconvolution,63,top5pct_mass,0.19432102143764496
Deconvolution,0,total_variation,0.537010908126831
Deconvolution,1,total_variation,0.5516644716262817
Deconvolution,2,total_variation,0.5307163000106812
Deconvolution,3,total_variation,0.5428282022476196
Deconvolution,4,total_variation,0.545600950717926
Deconvolution,5,total_variation,0.5513722896575928
Deconvolution,6,total_variation,0.5542662143707275
Deconvolution,7,total_variation,0.5527005195617676
Deconvolution,8,total_variation,0.5337610244750977
Deconvolution,9,total_variation,0.5294663310050964
Deconvolution,10,total_variation,0.5598986148834229
Deconvolution,11,total_variation,0.5208887457847595
Deconvolution,12,total_variation,0.5530245304107666
Deconvolution,13,total_variation,0.499911904335022
Deconvolution,14,total_variation,0.5369762182235718
Deconvolution,15,total_variation,0.5584353804588318
Deconvolution,16,total_variation,0.5524630546569824
Deconvolution,17,total_variation,0.5516790151596069
Deconvolution,18,total_variation,0.5201980471611023
Deconvolution,19,total_variation,0.5520782470703125
Deconvolution,20,total_variation,0.5640758275985718
Deconvolution,21,total_variation,0.5621211528778076
Deconvolution,22,total_variation,0.534971296787262
Deconvolution,23,total_variation,0.5494491457939148
Deconvolution,24,total_variation,0.5522561073303223
Deconvolution,25,total_variation,0.5584225654602051
Deconvolution,26,total_variation,0.5471616983413696
Deconvolution,27,total_variation,0.5402421951293945
Deconvolution,28,total_variation,0.5503782629966736
Deconvolution,29,total_variation,0.5446143746376038
Deconvolution,30,total_variation,0.5427730083465576
Deconvolution,31,total_variation,0.5549944043159485
Deconvolution,32,total_variation,0.5467885136604309
Deconvolution,33,total_variation,0.5505540370941162
Deconvolution,34,total_variation,0.5395026206970215
Deconvolution,35,total_variation,0.5288503170013428
Deconvolution,36,total_variation,0.5525315999984741
Deconvolution,37,total_variation,0.5505917072296143
Deconvolution,38,total_variation,0.533039927482605
Deconvolution,39,total_variation,0.5450825691223145
Deconvolution,40,total_variation,0.5506086349487305
Deconvolution,41,total_variation,0.5533578395843506
Deconvolution,42,total_variation,0.5354042649269104
Deconvolution,43,total_variation,0.5549454689025879
Deconvolution,44,total_variation,0.5585543513298035
Deconvolution,45,total_variation,0.5264216661453247
Deconvolution,46,total_variation,0.5494784116744995
Deconvolution,47,total_variation,0.5468181371688843
Deconvolution,48,total_variation,0.5472630858421326
Deconvolution,49,total_variation,0.5496421456336975
Deconvolution,50,total_variation,0.5681963562965393
Deconvolution,51,total_variation,0.5440629720687866
Deconvolution,52,total_variation,0.5416069626808167
Deconvolution,53,total_variation,0.5508939027786255
Deconvolution,54,total_variation,0.5549930334091187
Deconvolution,55,total_variation,0.5555050373077393
Deconvolution,56,total_variation,0.5488388538360596
Deconvolution,57,total_variation,0.550970196723938
Deconvolution,58,total_variation,0.5397261381149292
Deconvolution,59,total_variation,0.5356889963150024
Deconvolution,60,total_variation,0.544638991355896
Deconvolution,61,total_variation,0.5541961193084717
Deconvolution,62,total_variation,0.5359378457069397
Deconvolution,63,total_variation,0.5531104803085327
Deconvolution,0,channel_cancellation,0.04866194725036621
Deconvolution,1,channel_cancellation,0.04916226863861084
Deconvolution,2,channel_cancellation,0.06342154741287231
Deconvolution,3,channel_cancellation,0.042046189308166504
Deconvolution,4,channel_cancellation,0.04279202222824097
Deconvolution,5,channel_cancellation,0.028453707695007324
Deconvolution,6,channel_cancellation,0.03211092948913574
Deconvolution,7,channel_cancellation,0.023948073387145996
Deconvolution,8,channel_cancellation,0.040755629539489746
Deconvolution,9,channel_cancellation,0.03451669216156006
Deconvolution,10,channel_cancellation,0.03155243396759033
Deconvolution,11,channel_cancellation,0.042704761028289795
Deconvolution,12,channel_cancellation,0.03664356470108032
Deconvolution,13,channel_cancellation,0.0239829421043396
Deconvolution,14,channel_cancellation,0.056896209716796875
Deconvolution,15,channel_cancellation,0.022755861282348633
Deconvolution,16,channel_cancellation,0.04421013593673706
Deconvolution,17,channel_cancellation,0.02255117893218994
Deconvolution,18,channel_cancellation,0.044836223125457764
Deconvolution,19,channel_cancellation,0.024311602115631104
Deconvolution,20,channel_cancellation,0.03490769863128662
Deconvolution,21,channel_cancellation,0.03447139263153076
Deconvolution,22,channel_cancellation,0.042765259742736816
Deconvolution,23,channel_cancellation,0.03052431344985962
Deconvolution,24,channel_cancellation,0.032295167446136475
Deconvolution,25,channel_cancellation,0.02926039695739746
Deconvolution,26,channel_cancellation,0.03247195482254028
Deconvolution,27,channel_cancellation,0.043286800384521484
Deconvolution,28,channel_cancellation,0.024861037731170654
Deconvolution,29,channel_cancellation,0.02300858497619629
Deconvolution,30,channel_cancellation,0.043974459171295166
Deconvolution,31,channel_cancellation,0.02933603525161743
Deconvolution,32,channel_cancellation,0.04769235849380493
Deconvolution,33,channel_cancellation,0.04437410831451416
Deconvolution,34,channel_cancellation,0.046739280223846436
Deconvolution,35,channel_cancellation,0.04957634210586548
Deconvolution,36,channel_cancellation,0.032009243965148926
Deconvolution,37,channel_cancellation,0.028786182403564453
Deconvolution,38,channel_cancellation,0.05456960201263428
Deconvolution,39,channel_cancellation,0.04631304740905762
Deconvolution,40,channel_cancellation,0.04244506359100342
Deconvolution,41,channel_cancellation,0.047619521617889404
Deconvolution,42,channel_cancellation,0.04663050174713135
Deconvolution,43,channel_cancellation,0.03297632932662964
Deconvolution,44,channel_cancellation,0.0306016206741333
Deconvolution,45,channel_cancellation,0.03167736530303955
Deconvolution,46,channel_cancellation,0.02770000696182251
Deconvolution,47,channel_cancellation,0.03449511528015137
Deconvolution,48,channel_cancellation,0.039176225662231445
Deconvolution,49,channel_cancellation,0.03861844539642334
Deconvolution,50,channel_cancellation,0.03094106912612915
Deconvolution,51,channel_cancellation,0.042286574840545654
Deconvolution,52,channel_cancellation,0.04619717597961426
Deconvolution,53,channel_cancellation,0.043514132499694824
Deconvolution,54,channel_cancellation,0.03912997245788574
Deconvolution,55,channel_cancellation,0.02263575792312622
Deconvolution,56,channel_cancellation,0.03144991397857666
Deconvolution,57,channel_cancellation,0.023127853870391846
Deconvolution,58,channel_cancellation,0.02515268325805664
Deconvolution,59,channel_cancellation,0.0517619252204895
Deconvolution,60,channel_cancellation,0.041548073291778564
Deconvolution,61,channel_cancellation,0.027904808521270752
Deconvolution,62,channel_cancellation,0.03636044263839722
Deconvolution,63,channel_cancellation,0.03576153516769409
GuidedGradCam,0,gini,0.8896026611328125
GuidedGradCam,1,gini,0.7923714518547058
GuidedGradCam,2,gini,0.8196072578430176
GuidedGradCam,3,gini,0.8681948781013489
GuidedGradCam,4,gini,0.745195209980011
GuidedGradCam,5,gini,0.8680054545402527
GuidedGradCam,6,gini,0.8980643153190613
GuidedGradCam,7,gini,0.9401503801345825
GuidedGradCam,8,gini,0.8233849406242371
GuidedGradCam,9,gini,0.8821874260902405
GuidedGradCam,10,gini,0.7869853377342224
GuidedGradCam,11,gini,0.7322043776512146
GuidedGradCam,12,gini,0.9227136969566345
GuidedGradCam,13,gini,0.89394611120224
GuidedGradCam,14,gini,0.8556734323501587
GuidedGradCam,15,gini,0.9510478377342224
GuidedGradCam,16,gini,0.880805253982544
GuidedGradCam,17,gini,0.8453348875045776
GuidedGradCam,18,gini,0.8242613077163696
GuidedGradCam,19,gini,0.8634238243103027
GuidedGradCam,20,gini,0.8860852122306824
GuidedGradCam,21,gini,0.8272440433502197
GuidedGradCam,22,gini,0.8765415549278259
GuidedGradCam,23,gini,0.7812151312828064
GuidedGradCam,24,gini,0.9014229774475098
GuidedGradCam,25,gini,0.9197914004325867
GuidedGradCam,26,gini,0.7008071541786194
GuidedGradCam,27,gini,0.7156203985214233
GuidedGradCam,28,gini,0.8043143153190613
GuidedGradCam,29,gini,0.8368034958839417
GuidedGradCam,30,gini,0.7299959659576416
GuidedGradCam,31,gini,0.7685227990150452
GuidedGradCam,32,gini,0.7781269550323486
GuidedGradCam,33,gini,0.9350588917732239
GuidedGradCam,34,gini,0.7796359062194824
GuidedGradCam,35,gini,0.737606406211853
GuidedGradCam,36,gini,0.7664984464645386
GuidedGradCam,37,gini,0.8544663786888123
GuidedGradCam,38,gini,0.7041593790054321
GuidedGradCam,39,gini,0.8761616349220276
GuidedGradCam,40,gini,0.7235064506530762
GuidedGradCam,41,gini,0.6916360855102539
GuidedGradCam,42,gini,0.612516462802887
GuidedGradCam,43,gini,0.9286481738090515
GuidedGradCam,44,gini,0.818218469619751
GuidedGradCam,45,gini,0.9109206795692444
GuidedGradCam,46,gini,0.8731431365013123
GuidedGradCam,47,gini,0.780802845954895
GuidedGradCam,48,gini,0.8005048036575317
GuidedGradCam,49,gini,0.7940967082977295
GuidedGradCam,50,gini,0.8968600630760193
GuidedGradCam,51,gini,0.8123542666435242
GuidedGradCam,52,gini,0.8736245036125183
GuidedGradCam,53,gini,0.8602422475814819
GuidedGradCam,54,gini,0.8333995938301086
GuidedGradCam,55,gini,0.926993727684021
GuidedGradCam,56,gini,0.890511155128479
GuidedGradCam,57,gini,0.8835052251815796
GuidedGradCam,58,gini,0.8435133099555969
GuidedGradCam,59,gini,0.8038772344589233
GuidedGradCam,60,gini,0.7883087396621704
GuidedGradCam,61,gini,0.8519112467765808
GuidedGradCam,62,gini,0.8471289873123169
GuidedGradCam,63,gini,0.8889424800872803
GuidedGradCam,0,spatial_entropy,0.8164533972740173
GuidedGradCam,1,spatial_entropy,0.8751310110092163
GuidedGradCam,2,spatial_entropy,0.8592914938926697
GuidedGradCam,3,spatial_entropy,0.8373785018920898
GuidedGradCam,4,spatial_entropy,0.8986960053443909
GuidedGradCam,5,spatial_entropy,0.8247401118278503
GuidedGradCam,6,spatial_entropy,0.809310257434845
GuidedGradCam,7,spatial_entropy,0.7569137811660767
GuidedGradCam,8,spatial_entropy,0.8648307919502258
GuidedGradCam,9,spatial_entropy,0.8248830437660217
GuidedGradCam,10,spatial_entropy,0.8805816769599915
GuidedGradCam,11,spatial_entropy,0.9028982520103455
GuidedGradCam,12,spatial_entropy,0.7715917825698853
GuidedGradCam,13,spatial_entropy,0.8177108764648438
GuidedGradCam,14,spatial_entropy,0.8408972024917603
GuidedGradCam,15,spatial_entropy,0.739923894405365
GuidedGradCam,16,spatial_entropy,0.8248661756515503
GuidedGradCam,17,spatial_entropy,0.8433682918548584
GuidedGradCam,18,spatial_entropy,0.8614508509635925
GuidedGradCam,19,spatial_entropy,0.839484453201294
GuidedGradCam,20,spatial_entropy,0.8086912035942078
GuidedGradCam,21,spatial_entropy,0.8502870798110962
GuidedGradCam,22,spatial_entropy,0.8288172483444214
GuidedGradCam,23,spatial_entropy,0.8798470497131348
GuidedGradCam,24,spatial_entropy,0.7887158393859863
GuidedGradCam,25,spatial_entropy,0.7803290486335754
GuidedGradCam,26,spatial_entropy,0.914212167263031
GuidedGradCam,27,spatial_entropy,0.9027693867683411
GuidedGradCam,28,spatial_entropy,0.8690850138664246
GuidedGradCam,29,spatial_entropy,0.854365885257721
GuidedGradCam,30,spatial_entropy,0.9003763794898987
GuidedGradCam,31,spatial_entropy,0.888824999332428
GuidedGradCam,32,spatial_entropy,0.8769818544387817
GuidedGradCam,33,spatial_entropy,0.7611838579177856
GuidedGradCam,34,spatial_entropy,0.8623660206794739
GuidedGradCam,35,spatial_entropy,0.9011476635932922
GuidedGradCam,36,spatial_entropy,0.8875899314880371
GuidedGradCam,37,spatial_entropy,0.8390294909477234
GuidedGradCam,38,spatial_entropy,0.9125438332557678
GuidedGradCam,39,spatial_entropy,0.823650598526001
GuidedGradCam,40,spatial_entropy,0.9054512977600098
GuidedGradCam,41,spatial_entropy,0.9150063991546631
GuidedGradCam,42,spatial_entropy,0.935900092124939
GuidedGradCam,43,spatial_entropy,0.7727347612380981
GuidedGradCam,44,spatial_entropy,0.8662950396537781
GuidedGradCam,45,spatial_entropy,0.795240581035614
GuidedGradCam,46,spatial_entropy,0.8212635517120361
GuidedGradCam,47,spatial_entropy,0.8816329836845398
GuidedGradCam,48,spatial_entropy,0.8740834593772888
GuidedGradCam,49,spatial_entropy,0.876692533493042
GuidedGradCam,50,spatial_entropy,0.80925053358078
GuidedGradCam,51,spatial_entropy,0.864152729511261
GuidedGradCam,52,spatial_entropy,0.8319255709648132
GuidedGradCam,53,spatial_entropy,0.8269930481910706
GuidedGradCam,54,spatial_entropy,0.855134129524231
GuidedGradCam,55,spatial_entropy,0.7801545262336731
GuidedGradCam,56,spatial_entropy,0.8137332797050476
GuidedGradCam,57,spatial_entropy,0.823847234249115
GuidedGradCam,58,spatial_entropy,0.8519363403320312
GuidedGradCam,59,spatial_entropy,0.8737147450447083
GuidedGradCam,60,spatial_entropy,0.8769280314445496
GuidedGradCam,61,spatial_entropy,0.8428605794906616
GuidedGradCam,62,spatial_entropy,0.8465002179145813
GuidedGradCam,63,spatial_entropy,0.8198979496955872
GuidedGradCam,0,effective_support,0.1371639370918274
GuidedGradCam,1,effective_support,0.25885337591171265
GuidedGradCam,2,effective_support,0.21807214617729187
GuidedGradCam,3,effective_support,0.17202766239643097
GuidedGradCam,4,effective_support,0.3340572118759155
GuidedGradCam,5,effective_support,0.15003465116024017
GuidedGradCam,6,effective_support,0.12695905566215515
GuidedGradCam,7,effective_support,0.07200689613819122
GuidedGradCam,8,effective_support,0.23154619336128235
GuidedGradCam,9,effective_support,0.15026691555976868
GuidedGradCam,10,effective_support,0.2745836675167084
GuidedGradCam,11,effective_support,0.3496018350124359
GuidedGradCam,12,effective_support,0.08440496772527695
GuidedGradCam,13,effective_support,0.13904350996017456
GuidedGradCam,14,effective_support,0.17870545387268066
GuidedGradCam,15,effective_support,0.05991191789507866
GuidedGradCam,16,effective_support,0.150239497423172
GuidedGradCam,17,effective_support,0.18354950845241547
GuidedGradCam,18,effective_support,0.22322885692119598
GuidedGradCam,19,effective_support,0.17599374055862427
GuidedGradCam,20,effective_support,0.12611123919487
GuidedGradCam,21,effective_support,0.1978221982717514
GuidedGradCam,22,effective_support,0.1568036526441574
GuidedGradCam,23,effective_support,0.2724091410636902
GuidedGradCam,24,effective_support,0.10159202665090561
GuidedGradCam,25,effective_support,0.09277638792991638
GuidedGradCam,26,effective_support,0.3951433598995209
GuidedGradCam,27,effective_support,0.3491145670413971
GuidedGradCam,28,effective_support,0.24245688319206238
GuidedGradCam,29,effective_support,0.20675091445446014
GuidedGradCam,30,effective_support,0.34018856287002563
GuidedGradCam,31,effective_support,0.3002080023288727
GuidedGradCam,32,effective_support,0.26409104466438293
GuidedGradCam,33,effective_support,0.07541289925575256
GuidedGradCam,34,effective_support,0.22545094788074493
GuidedGradCam,35,effective_support,0.34304019808769226
GuidedGradCam,36,effective_support,0.29622167348861694
GuidedGradCam,37,effective_support,0.1751292645931244
GuidedGradCam,38,effective_support,0.38807234168052673
GuidedGradCam,39,effective_support,0.14827580749988556
GuidedGradCam,40,effective_support,0.35939672589302063
GuidedGradCam,41,effective_support,0.3985547125339508
GuidedGradCam,42,effective_support,0.4996877908706665
GuidedGradCam,43,effective_support,0.08545564860105515
GuidedGradCam,44,effective_support,0.23524504899978638
GuidedGradCam,45,effective_support,0.10902576893568039
GuidedGradCam,46,effective_support,0.14449411630630493
GuidedGradCam,47,effective_support,0.27772587537765503
GuidedGradCam,48,effective_support,0.25593507289886475
GuidedGradCam,49,effective_support,0.26326537132263184
GuidedGradCam,50,effective_support,0.12687700986862183
GuidedGradCam,51,effective_support,0.22985312342643738
GuidedGradCam,52,effective_support,0.16216860711574554
GuidedGradCam,53,effective_support,0.1537381261587143
GuidedGradCam,54,effective_support,0.2084772288799286
GuidedGradCam,55,effective_support,0.09260133653879166
GuidedGradCam,56,effective_support,0.13318461179733276
GuidedGradCam,57,effective_support,0.1485917568206787
GuidedGradCam,58,effective_support,0.20138517022132874
GuidedGradCam,59,effective_support,0.2549157440662384
GuidedGradCam,60,effective_support,0.2639372944831848
GuidedGradCam,61,effective_support,0.18254363536834717
GuidedGradCam,62,effective_support,0.18987813591957092
GuidedGradCam,63,effective_support,0.14237408339977264
GuidedGradCam,0,top1pct_mass,0.28634944558143616
GuidedGradCam,1,top1pct_mass,0.1930919885635376
GuidedGradCam,2,top1pct_mass,0.21920058131217957
GuidedGradCam,3,top1pct_mass,0.21646350622177124
GuidedGradCam,4,top1pct_mass,0.13217538595199585
GuidedGradCam,5,top1pct_mass,0.3038170635700226
GuidedGradCam,6,top1pct_mass,0.29525917768478394
GuidedGradCam,7,top1pct_mass,0.4330613911151886
GuidedGradCam,8,top1pct_mass,0.17248550057411194
GuidedGradCam,9,top1pct_mass,0.25812792778015137
GuidedGradCam,10,top1pct_mass,0.16410905122756958
GuidedGradCam,11,top1pct_mass,0.12829679250717163
GuidedGradCam,12,top1pct_mass,0.4220144748687744
GuidedGradCam,13,top1pct_mass,0.25060898065567017
GuidedGradCam,14,top1pct_mass,0.2491561621427536
GuidedGradCam,15,top1pct_mass,0.4642428457736969
GuidedGradCam,16,top1pct_mass,0.2546842098236084
GuidedGradCam,17,top1pct_mass,0.25778698921203613
GuidedGradCam,18,top1pct_mass,0.19673320651054382
GuidedGradCam,19,top1pct_mass,0.22559967637062073
GuidedGradCam,20,top1pct_mass,0.3224685788154602
GuidedGradCam,21,top1pct_mass,0.25405973196029663
GuidedGradCam,22,top1pct_mass,0.25190678238868713
GuidedGradCam,23,top1pct_mass,0.1909489780664444
GuidedGradCam,24,top1pct_mass,0.4117845296859741
GuidedGradCam,25,top1pct_mass,0.37632840871810913
GuidedGradCam,26,top1pct_mass,0.1075730100274086
GuidedGradCam,27,top1pct_mass,0.16724877059459686
GuidedGradCam,28,top1pct_mass,0.2051587998867035
GuidedGradCam,29,top1pct_mass,0.2155625820159912
GuidedGradCam,30,top1pct_mass,0.15476270020008087
GuidedGradCam,31,top1pct_mass,0.14768142998218536
GuidedGradCam,32,top1pct_mass,0.2099045217037201
GuidedGradCam,33,top1pct_mass,0.4075920283794403
GuidedGradCam,34,top1pct_mass,0.29018810391426086
GuidedGradCam,35,top1pct_mass,0.1304197609424591
GuidedGradCam,36,top1pct_mass,0.16679763793945312
GuidedGradCam,37,top1pct_mass,0.2595221698284149
GuidedGradCam,38,top1pct_mass,0.1167725995182991
GuidedGradCam,39,top1pct_mass,0.2848241329193115
GuidedGradCam,40,top1pct_mass,0.12671954929828644
GuidedGradCam,41,top1pct_mass,0.12437205016613007
GuidedGradCam,42,top1pct_mass,0.10405383259057999
GuidedGradCam,43,top1pct_mass,0.3948127329349518
GuidedGradCam,44,top1pct_mass,0.181549072265625
GuidedGradCam,45,top1pct_mass,0.3208877146244049
GuidedGradCam,46,top1pct_mass,0.3226562440395355
GuidedGradCam,47,top1pct_mass,0.17450228333473206
GuidedGradCam,48,top1pct_mass,0.17613178491592407
GuidedGradCam,49,top1pct_mass,0.17561709880828857
GuidedGradCam,50,top1pct_mass,0.3026045858860016
GuidedGradCam,51,top1pct_mass,0.2099156379699707
GuidedGradCam,52,top1pct_mass,0.22914794087409973
GuidedGradCam,53,top1pct_mass,0.30985403060913086
GuidedGradCam,54,top1pct_mass,0.21329224109649658
GuidedGradCam,55,top1pct_mass,0.34351491928100586
GuidedGradCam,56,top1pct_mass,0.293793648481369
GuidedGradCam,57,top1pct_mass,0.25627726316452026
GuidedGradCam,58,top1pct_mass,0.20756638050079346
GuidedGradCam,59,top1pct_mass,0.16970905661582947
GuidedGradCam,60,top1pct_mass,0.19067852199077606
GuidedGradCam,61,top1pct_mass,0.2438320517539978
GuidedGradCam,62,top1pct_mass,0.23419305682182312
GuidedGradCam,63,top1pct_mass,0.255637526512146
GuidedGradCam,0,top5pct_mass,0.6333680152893066
GuidedGradCam,1,top5pct_mass,0.4786067605018616
GuidedGradCam,2,top5pct_mass,0.5430786609649658
GuidedGradCam,3,top5pct_mass,0.5597224235534668
GuidedGradCam,4,top5pct_mass,0.3833102583885193
GuidedGradCam,5,top5pct_mass,0.6414289474487305
GuidedGradCam,6,top5pct_mass,0.6709895133972168
GuidedGradCam,7,top5pct_mass,0.8136696815490723
GuidedGradCam,8,top5pct_mass,0.47197407484054565
GuidedGradCam,9,top5pct_mass,0.6112174987792969
GuidedGradCam,10,top5pct_mass,0.44362494349479675
GuidedGradCam,11,top5pct_mass,0.3791854977607727
GuidedGradCam,12,top5pct_mass,0.7893139719963074
GuidedGradCam,13,top5pct_mass,0.6304939985275269
GuidedGradCam,14,top5pct_mass,0.576475203037262
GuidedGradCam,15,top5pct_mass,0.857315719127655
GuidedGradCam,16,top5pct_mass,0.6368587017059326
GuidedGradCam,17,top5pct_mass,0.5906912684440613
GuidedGradCam,18,top5pct_mass,0.4882851839065552
GuidedGradCam,19,top5pct_mass,0.5694417953491211
GuidedGradCam,20,top5pct_mass,0.7094541788101196
GuidedGradCam,21,top5pct_mass,0.5512484908103943
GuidedGradCam,22,top5pct_mass,0.6076419353485107
GuidedGradCam,23,top5pct_mass,0.45848530530929565
GuidedGradCam,24,top5pct_mass,0.7311776280403137
GuidedGradCam,25,top5pct_mass,0.7619850635528564
GuidedGradCam,26,top5pct_mass,0.33225342631340027
GuidedGradCam,27,top5pct_mass,0.4118227958679199
GuidedGradCam,28,top5pct_mass,0.49642452597618103
GuidedGradCam,29,top5pct_mass,0.531807005405426
GuidedGradCam,30,top5pct_mass,0.4082190990447998
GuidedGradCam,31,top5pct_mass,0.4323481321334839
GuidedGradCam,32,top5pct_mass,0.47929561138153076
GuidedGradCam,33,top5pct_mass,0.8206061720848083
GuidedGradCam,34,top5pct_mass,0.5369315147399902
GuidedGradCam,35,top5pct_mass,0.37380313873291016
GuidedGradCam,36,top5pct_mass,0.43178439140319824
GuidedGradCam,37,top5pct_mass,0.5609186887741089
GuidedGradCam,38,top5pct_mass,0.34958890080451965
GuidedGradCam,39,top5pct_mass,0.6396157741546631
GuidedGradCam,40,top5pct_mass,0.3679444193840027
GuidedGradCam,41,top5pct_mass,0.35261479020118713
GuidedGradCam,42,top5pct_mass,0.3029426038265228
GuidedGradCam,43,top5pct_mass,0.7683221101760864
GuidedGradCam,44,top5pct_mass,0.48352712392807007
GuidedGradCam,45,top5pct_mass,0.7304303050041199
GuidedGradCam,46,top5pct_mass,0.6386892795562744
GuidedGradCam,47,top5pct_mass,0.4605918526649475
GuidedGradCam,48,top5pct_mass,0.4776827394962311
GuidedGradCam,49,top5pct_mass,0.4671016335487366
GuidedGradCam,50,top5pct_mass,0.6731349229812622
GuidedGradCam,51,top5pct_mass,0.4896143078804016
GuidedGradCam,52,top5pct_mass,0.5923147201538086
GuidedGradCam,53,top5pct_mass,0.6397591233253479
GuidedGradCam,54,top5pct_mass,0.5484061241149902
GuidedGradCam,55,top5pct_mass,0.7524774074554443
GuidedGradCam,56,top5pct_mass,0.6683239936828613
GuidedGradCam,57,top5pct_mass,0.6230973601341248
GuidedGradCam,58,top5pct_mass,0.5204810500144958
GuidedGradCam,59,top5pct_mass,0.4561590254306793
GuidedGradCam,60,top5pct_mass,0.47029930353164673
GuidedGradCam,61,top5pct_mass,0.5514777302742004
GuidedGradCam,62,top5pct_mass,0.5544453859329224
GuidedGradCam,63,top5pct_mass,0.6193645596504211
GuidedGradCam,0,total_variation,0.6274818181991577
GuidedGradCam,1,total_variation,0.6630865335464478
GuidedGradCam,2,total_variation,0.5951948165893555
GuidedGradCam,3,total_variation,0.6659305095672607
GuidedGradCam,4,total_variation,0.676054835319519
GuidedGradCam,5,total_variation,0.6827073097229004
GuidedGradCam,6,total_variation,0.6507192850112915
GuidedGradCam,7,total_variation,0.7084271311759949
GuidedGradCam,8,total_variation,0.6032657623291016
GuidedGradCam,9,total_variation,0.7234412431716919
GuidedGradCam,10,total_variation,0.705194890499115
GuidedGradCam,11,total_variation,0.6475391983985901
GuidedGradCam,12,total_variation,0.6099607944488525
GuidedGradCam,13,total_variation,0.6831902265548706
GuidedGradCam,14,total_variation,0.6618860363960266
GuidedGradCam,15,total_variation,0.6705161333084106
GuidedGradCam,16,total_variation,0.6703943014144897
GuidedGradCam,17,total_variation,0.6101469993591309
GuidedGradCam,18,total_variation,0.671291172504425
GuidedGradCam,19,total_variation,0.7178184390068054
GuidedGradCam,20,total_variation,0.6906246542930603
GuidedGradCam,21,total_variation,0.7048970460891724
GuidedGradCam,22,total_variation,0.7387946844100952
GuidedGradCam,23,total_variation,0.6825681924819946
GuidedGradCam,24,total_variation,0.6410677433013916
GuidedGradCam,25,total_variation,0.6814792156219482
GuidedGradCam,26,total_variation,0.6569934487342834
GuidedGradCam,27,total_variation,0.6542636156082153
GuidedGradCam,28,total_variation,0.6516858339309692
GuidedGradCam,29,total_variation,0.5960167646408081
GuidedGradCam,30,total_variation,0.6191549301147461
GuidedGradCam,31,total_variation,0.760892927646637
GuidedGradCam,32,total_variation,0.6437962651252747
GuidedGradCam,33,total_variation,0.710482120513916
GuidedGradCam,34,total_variation,0.6608619689941406
GuidedGradCam,35,total_variation,0.6637942790985107
GuidedGradCam,36,total_variation,0.6658342480659485
GuidedGradCam,37,total_variation,0.7125964760780334
GuidedGradCam,38,total_variation,0.6410748958587646
GuidedGradCam,39,total_variation,0.6410812139511108
GuidedGradCam,40,total_variation,0.733313798904419
GuidedGradCam,41,total_variation,0.6548654437065125
GuidedGradCam,42,total_variation,0.6286248564720154
GuidedGradCam,43,total_variation,0.6486073732376099
GuidedGradCam,44,total_variation,0.6974566578865051
GuidedGradCam,45,total_variation,0.6168583631515503
